date,open,high,low,close,adjusted close,volume,dividend amount
27-02-2009,89.3,93.28,82.85,92.03,51.1358,77805700,0
20-02-2009,91.73,92.49,87.34,88.79,49.3355,42419500,0
13-02-2009,95.93,96.98,92.2,93.84,52.1415,49132900,0
06-02-2009,90.6,97.1,89.69,96.14,53.4195,53659500,0.5
30-01-2009,89.77,94.94,89.52,91.65,50.6612,50819300,0
23-01-2009,84.76,91.6,81.76,89.49,49.4672,61309500,0
16-01-2009,84.57,86.6,82.11,84.92,46.941,48180000,0
09-01-2009,86.42,90.41,84.25,84.7,46.8194,41092400,0
02-01-2009,81.72,87.59,79.68,87.37,48.2953,26062900,0
26-12-2008,83.27,83.45,79.92,81.33,44.9566,18974200,0
19-12-2008,82.51,87.27,80,83.52,46.1672,50128100,0
12-12-2008,82.57,85.88,78.06,82.2,45.4375,49785100,0
05-12-2008,80.95,81.5,75.31,80.59,44.5476,51454000,0
28-11-2008,75.74,82.4,75,81.6,45.1058,39691800,0
21-11-2008,79.4,81,69.5,74.88,41.3912,73411500,0
14-11-2008,87.99,88.1,75.4,80.33,44.4038,58194400,0
07-11-2008,92.64,94.76,84.25,86.27,47.6873,47015300,0.5
31-10-2008,80.27,94.19,79.01,92.97,51.0908,60537100,0
24-10-2008,92.21,93.31,78.82,82.07,45.1008,58306900,0
17-10-2008,90.44,99,84.35,90.78,49.8873,75048600,0
10-10-2008,101.21,103,83.51,87.75,48.2222,86848900,0
03-10-2008,117.44,118.43,103.03,103.44,56.8445,62809100,0
26-09-2008,118.45,121.99,114.14,119.42,65.6262,34730600,0
19-09-2008,115.36,124,110.61,118.85,65.3129,66307100,0
12-09-2008,118,119.95,115,118.97,65.3789,46783800,0
05-09-2008,122.87,124,113.17,114.33,62.829,42011600,0
29-08-2008,124.48,125.45,121.5,121.73,66.8956,30493600,0
22-08-2008,126.49,127,121.55,124.93,68.6541,34457400,0
15-08-2008,128.43,128.43,124.4,126.36,69.44,32724200,0
08-08-2008,126.77,129.97,126.25,128.81,70.7864,34413900,0.5
01-08-2008,127.69,129.5,126.13,126.64,69.3255,28699300,0
25-07-2008,129.83,130.93,127.26,128.53,70.3601,45950300,0
18-07-2008,121.8,130,119.9,129.89,71.1046,59542700,0
11-07-2008,119.62,124.5,119.62,122.12,66.8511,47346100,0
03-07-2008,119.99,120.78,116.6,119.54,65.4388,32716800,0
27-06-2008,123,125.83,118.26,120.05,65.718,41907700,0
20-06-2008,125.46,127.14,122.36,122.74,67.1905,35367900,0
13-06-2008,125.38,126.722,122.86,126.15,69.0572,31303600,0
06-06-2008,128.67,129.37,124.74,124.94,68.3949,35309300,0
30-05-2008,124.01,129.99,124,129.43,70.8528,33079200,0
23-05-2008,127.68,128.21,123.02,124.2,67.9898,31469600,0
16-05-2008,123.8,128.83,123.56,127.82,69.9714,40848500,0
09-05-2008,122.76,125.17,120.78,124.06,67.9131,38973400,0.5
02-05-2008,122.98,124.43,120.5,123.18,67.1609,36106300,0
25-04-2008,122.05,124.9,122.05,123.08,67.1064,32273700,0
18-04-2008,116.2,125,115.54,124.4,67.8261,67195200,0
11-04-2008,116.37,119.22,115.28,116,63.2462,38989700,0
04-04-2008,113.95,118.37,113.34,115.76,63.1153,42376300,0
28-03-2008,118.57,119.79,114.21,114.57,62.4665,41496800,0
20-03-2008,113,118.5,113,118.33,64.5166,39979100,0
14-03-2008,113.12,118,112.69,115.2301,62.8264,48594600,0
07-03-2008,114.09,116.41,111.8,113.94,62.123,39506500,0
29-02-2008,107.68,116.63,107.43,113.86,62.0794,54366700,0
22-02-2008,106.79,109.6,104.53,108.07,58.9225,31292600,0
15-02-2008,102.9,108.93,102.87,106.16,57.8812,33932900,0
08-02-2008,108.4,109,100.6,103.27,56.3055,40641500,0.4
01-02-2008,104.41,109.4,103.7,109.08,59.2444,39007500,0
25-01-2008,99.16,107.79,98.5,104.52,56.7678,57768700,0
18-01-2008,105,106.72,100.05,103.4,56.1595,78126300,0
11-01-2008,100.355,101,97.04,97.67,53.0474,52601500,0
04-01-2008,109.25,110,100.48,101.13,54.9266,33799300,0
28-12-2007,111.2,112.19,109.108,110.09,59.793,16539900,0
21-12-2007,105.37,111.16,104,111.05,60.3144,43481700,0
14-12-2007,109,110.4,104.1,105.77,57.4467,36725700,0
07-12-2007,105.45,110,104.58,108.86,59.125,31672000,0
30-11-2007,104.4,109.19,101.5,105.18,57.1262,46569900,0
23-11-2007,104.34,105.39,101.34,104.05,56.5125,27820500,0
16-11-2007,101.89,106.42,100.7,104.79,56.9144,50102700,0
09-11-2007,115.11,115.11,99.27,100.2542,54.4509,62718300,0.4
02-11-2007,113.9,116.25,113.28,114.59,62.0138,30044700,0
26-10-2007,110.97,114.8,110.96,113.73,61.5484,32762600,0
19-10-2007,117.95,119.94,111.8,112.28,60.7637,53958800,0
12-10-2007,116.1,121.46,115.88,117.81,63.7564,35082300,0
05-10-2007,117.61,119.6,115,116.3,62.9392,33529800,0
28-09-2007,116.9,118.5,115.79,117.8,63.751,33029400,0
21-09-2007,114.7,118.1,114.3,116.78,63.199,38076800,0
14-09-2007,116.15,117.78,114.65,115.13,62.306,32211300,0
07-09-2007,116.34,118.89,115.33,115.55,62.5333,28916300,0
31-08-2007,113,117.35,111.63,116.69,63.1503,32617900,0
24-08-2007,110.9,113.25,108.08,113.24,61.2832,39957700,0
17-08-2007,112.99,113.95,103.7,110.9,60.0168,55388900,0
10-08-2007,111.97,114.6,109.7,112.64,60.9585,41626500,0.4
03-08-2007,115.62,115.75,110.02,111.89,60.339,66192100,0
27-07-2007,114.88,118.82,114.85,115.62,62.3504,64841000,0
20-07-2007,108.57,116.48,108.42,114.81,61.9136,55626100,0
13-07-2007,108.73,109.65,108.1,108.6,58.5648,34811600,0
06-07-2007,105.39,109.66,104.58,109.03,58.7966,24567300,0
29-06-2007,104.73,106.92,104.1,105.25,56.7582,31559100,0
22-06-2007,105.27,107.02,104.44,104.44,56.3214,35051000,0
15-06-2007,102.87,105.19,102.1,105.09,56.6719,34517000,0
08-06-2007,106.5,106.59,101.56,103.07,55.5826,63185700,0
01-06-2007,105.57,107.67,105.21,106.54,57.4539,23208200,0
25-05-2007,107.15,108,103.57,105.18,56.7205,30271700,0
18-05-2007,105.81,108.05,104.53,107.99,58.2358,35014200,0
11-05-2007,102.76,105.99,102.21,105.98,57.1519,34979100,0.4
04-05-2007,101.11,103.17,100.97,102.96,55.3091,38307800,0
27-04-2007,95.35,101.7,95.05,101.17,54.3475,58275300,0
20-04-2007,94.99,97.66,93.911,94.58,50.8074,51786700,0
13-04-2007,96.43,96.94,94.53,94.93,50.9955,27497000,0
05-04-2007,94.51,96.75,94.06,96.52,51.8496,19197800,0
30-03-2007,94.84,95.25,93.57,94.26,50.6355,34042800,0
23-03-2007,93.95,95.81,93.39,95.03,51.0492,26906600,0
16-03-2007,93.29,94.47,92.1,93.25,50.093,36423000,0
09-03-2007,90.25,94.85,90.1,93.28,50.1091,43505100,0
02-03-2007,97.86,97.86,88.77,90.9,48.8306,52427400,0
23-02-2007,98.66,99.5,97.41,97.73,52.4996,20682500,0
16-02-2007,98.8,99.52,97.8,98.99,53.1764,27047900,0
09-02-2007,99.17,100.44,97.81,98.55,52.9401,34668400,0.3
02-02-2007,98.1,99.73,97.45,99.17,53.1131,34172300,0
26-01-2007,96.42,97.92,96.12,97.45,52.1919,41549100,0
19-01-2007,99.4,100.9,94.55,96.17,51.5063,58474800,0
12-01-2007,98.5,100.33,97.93,99.34,53.2041,44830200,0
05-01-2007,97.17,98.79,96.26,97.42,52.1758,26942600,0
29-12-2006,95,97.88,94.92,97.15,52.0312,15807900,0
22-12-2006,94.95,96.5,94.8,95.25,51.0136,24009800,0
15-12-2006,93.72,95.8,93.3,95.3,51.0404,30414900,0
08-12-2006,92.5,94.87,92.25,93.86,50.2692,28792200,0
01-12-2006,92.71,93.24,90.43,91.25,48.8713,27785200,0
24-11-2006,93.77,93.8,92.8,93.35,49.996,13559900,0
17-11-2006,91.75,94.05,91.41,93.81,50.2424,23826600,0
10-11-2006,91.5,93.4,91.5,91.76,49.1444,29456500,0.3
03-11-2006,90.3,92.68,89.8,91.41,48.7989,30108500,0
27-10-2006,90.05,92,90.01,90.76,48.4519,35037300,0
20-10-2006,86.08,92.04,85.75,90.48,48.3024,67866100,0
13-10-2006,83.14,86.21,83,86.08,45.9535,26864000,0
06-10-2006,81.76,83.78,81.56,83.14,44.384,25738600,0
29-09-2006,81.64,82.79,81.28,81.94,43.7434,25658300,0
22-09-2006,82.56,83.79,81.01,81.21,43.3536,30290000,0
15-09-2006,80.6,83.59,80.25,82.94,44.2772,27425800,0
08-09-2006,81.19,81.54,79.31,80.66,43.06,16108000,0
01-09-2006,79.91,81.68,79.76,81.41,43.4604,22236900,0
25-08-2006,79.51,80,78.42,79.88,42.6436,18060100,0
18-08-2006,75.85,79.97,75.6,79.9,42.6543,29303900,0
11-08-2006,75.63,76.28,75.05,75.48,40.2947,19054700,0.3
04-08-2006,76.44,77.5,74.9,75.91,40.3635,20900500,0
28-07-2006,74.92,77.3,74.92,76.96,40.9218,25666400,0
21-07-2006,73.34,77.06,72.73,74.86,39.8052,50614500,0
14-07-2006,76.18,76.83,73.37,73.57,39.1193,37325800,0
07-07-2006,77.54,78.53,76.12,76.42,40.6347,18199800,0
30-06-2006,77.04,77.93,76.06,76.82,40.8474,26797500,0
23-06-2006,78.06,78.56,76.94,77.1,40.9963,27070000,0
16-06-2006,77.68,78.78,76.82,77.95,41.4482,33150500,0
09-06-2006,79.1,80.74,76.75,78.01,41.4801,40341000,0
02-06-2006,80.35,80.96,79.15,79.52,42.2831,23532800,0
26-05-2006,79.94,81.3,79,80.75,42.9371,26222700,0
19-05-2006,81.8,83.25,79.51,80.28,42.6872,28629900,0
12-05-2006,82.6,83.69,82.3,82.39,43.8091,22319900,0.3
05-05-2006,82.59,83.55,82,82.98,43.9637,24540000,0
28-04-2006,81.3,84.4,81.1,82.34,43.6246,36485300,0
21-04-2006,81.77,84,81.26,81.66,43.2644,35449300,0
13-04-2006,82.49,82.74,80.63,81.98,43.4339,18292300,0
07-04-2006,82.72,84.45,82.44,82.48,43.6988,23780100,0
31-03-2006,82.98,83.7,82.2,82.47,43.6935,23139800,0
24-03-2006,83.11,84.99,82.93,83.36,44.1651,25547800,0
17-03-2006,81.56,83.76,81.45,83.3,44.1333,25173700,0
10-03-2006,80.05,82.25,79.86,81.57,43.2167,23708100,0
03-03-2006,80,80.89,79.51,79.96,42.3637,23693200,0
24-02-2006,80.1,81.65,79.85,80.1,42.4379,20014900,0
17-02-2006,81.33,81.91,80.13,80.71,42.7611,26994200,0
10-02-2006,79.94,81.46,78.93,81.33,43.0895,32826100,0.2
03-02-2006,81.02,82.24,79.72,79.97,42.2644,33566000,0
27-01-2006,81.33,82.15,80.59,81.02,42.8193,32471000,0
20-01-2006,82.8,84.7,81.25,81.36,42.999,34792500,0
13-01-2006,83.9,84.81,82.5,83.17,43.9556,30173200,0
06-01-2006,82.45,85.03,80.81,84.95,44.8963,36958200,0
30-12-2005,83.48,84.5,81.56,82.2,43.4429,17622000,0
23-12-2005,83.23,84.2,82.06,83.48,44.1194,27298200,0
16-12-2005,87.01,87.35,82.75,83.37,44.0613,39305300,0
09-12-2005,88.4,89.92,86.33,86.97,45.9639,26427900,0
02-12-2005,88.8,89.94,88.36,88.65,46.8518,25765400,0
25-11-2005,87.6,89.39,86.88,88.8,46.9311,18193100,0
18-11-2005,84.25,88,84.03,87.77,46.3867,30719600,0
11-11-2005,83.1,84.84,82.3,84.55,44.6849,21762600,0.2
04-11-2005,81.51,83.3,80.64,83,43.7605,31154000,0
28-10-2005,83.15,83.95,80.5,81.42,42.9275,25793400,0
21-10-2005,82.36,84.6,81.93,83.33,43.9345,39286100,0
14-10-2005,81.24,83.52,81.08,82.35,43.4178,36349300,0
07-10-2005,80.22,81.47,78.7,80.5,42.4424,30921800,0
30-09-2005,78.31,80.55,76.93,80.22,42.2948,30116700,0
23-09-2005,79.74,79.98,77.3,78,41.1243,31701800,0
16-09-2005,81.03,82.11,79.67,80.33,42.3528,25110400,0
09-09-2005,79.7,81.52,79.7,81.44,42.938,18681300,0
02-09-2005,80,81.75,79.34,79.46,41.8941,25171500,0
26-08-2005,82.75,83.35,80.26,80.38,42.3791,22210500,0
19-08-2005,81.9,83.3,80.8,82.76,43.6339,22885800,0
12-08-2005,83.41,84.01,81.62,82.19,43.3334,22568800,0.2
05-08-2005,83,84.2,82.73,83.36,43.8451,22265700,0
29-07-2005,83.98,84.52,82.81,83.46,43.8977,24382900,0
22-07-2005,81.99,85.11,81.68,84.44,44.4131,45014200,0
15-07-2005,79.4,82.75,78.52,82.38,43.3296,45662500,0
08-07-2005,74.38,79.52,74.16,79.3,41.7096,37388800,0
01-07-2005,74.01,75.68,73.45,74.67,39.2744,30677800,0
24-06-2005,76.03,77.49,74,74.01,38.9272,33289800,0
17-06-2005,74.5,77.73,74.45,76.39,40.1791,33568000,0
10-06-2005,75.8,76.09,74.1,74.77,39.327,24804200,0
03-06-2005,76.6,77.5,75.5,75.79,39.8635,23975100,0
27-05-2005,76.3,77.41,75.17,77.1,40.5525,24899800,0
20-05-2005,73.09,77.64,73.09,76.41,40.1896,34306900,0
13-05-2005,75.26,75.46,72.5,73.16,38.4802,33727100,0
06-05-2005,76.88,78.11,74.97,75.26,39.5847,39063200,0.2
29-04-2005,75.24,77.18,74.05,76.38,40.0673,51112000,0
22-04-2005,77.15,77.75,71.85,74.21,38.929,70090000,0
15-04-2005,87.35,87.56,76.33,76.7,40.2352,62144400,0
08-04-2005,90.08,90.62,87.5,87.6,45.9531,27677900,0
01-04-2005,90.71,91.76,90.04,90.44,47.4429,25553000,0
24-03-2005,89.42,91.55,89.26,90.7,47.5793,18904100,0
18-03-2005,91.5,92.27,89.09,89.28,46.8344,25767500,0
11-03-2005,92.35,93,91.2,91.51,48.0042,24562700,0
04-03-2005,92.53,93.73,92.2,92.37,48.4553,22028900,0
25-02-2005,92.67,93.5,91.55,92.8,48.6809,18680300,0
18-02-2005,93.16,94.97,92.55,93.27,48.9275,20002800,0
11-02-2005,94.35,94.9,92.3,93.3,48.9432,21103700,0.18
04-02-2005,93.65,94.74,93,94.51,49.4833,19731000,0
28-01-2005,92.7,93.59,91.44,92.89,48.6351,27667500,0
21-01-2005,93.65,95.34,92.23,92.38,48.3681,28556000,0
14-01-2005,95.78,96.2,93.55,94.1,49.2686,26060300,0
07-01-2005,98.97,99.1,95.47,95.78,50.1483,27415300,0
31-12-2004,97.69,99,97.37,98.58,51.6143,17501200,0
23-12-2004,96.35,98,96.35,97.72,51.164,18152400,0
17-12-2004,96.85,98.15,96.08,96.2,50.3682,27720400,0
10-12-2004,96.88,98.25,95.71,96.67,50.6142,26952800,0
03-12-2004,94.94,97.63,94.24,97.08,50.8289,29413700,0
26-11-2004,94.3,95.79,94.16,94.72,49.5933,17298900,0
19-11-2004,95.08,96.63,94.25,94.45,49.4519,27259900,0
12-11-2004,92.5,95.5,92.5,95.32,49.9074,28090600,0.18
05-11-2004,89.33,93.52,89.23,93.28,48.7453,30762600,0
29-10-2004,87.36,90.27,87.31,89.75,46.9007,27890400,0
22-10-2004,84.3,89.73,84.29,87.39,45.6674,39927800,0
15-10-2004,86.77,87.2,84.3,84.85,44.3401,24456500,0
08-10-2004,87,88.1,86.51,86.71,45.3121,21303400,0
01-10-2004,84.1,86.98,83.88,86.72,45.3173,22465000,0
24-09-2004,85.4,86.43,83.24,84.43,44.1206,23167900,0
17-09-2004,87,87.28,85.44,85.74,44.8052,23207800,0
10-09-2004,84.7,87,84.6,86.76,45.3382,17994900,0
03-09-2004,84.57,85.09,83.65,84.39,44.0997,17286100,0
27-08-2004,85.23,85.45,84.35,84.94,44.3871,16955800,0
20-08-2004,83.7,85.35,83.51,85.25,44.5491,21524300,0
13-08-2004,83.48,84.99,81.9,83.91,43.8489,26196900,0
06-08-2004,86.87,87.39,83.42,83.48,43.6242,20815300,0.18
30-07-2004,84.85,87.4,84.51,87.07,45.4023,22923000,0
23-07-2004,84.5,87.11,84.4,84.85,44.2447,28063300,0
16-07-2004,84,86.48,83.42,84.28,43.9475,35836700,0
09-07-2004,86.5,86.73,83.51,83.89,43.7441,26209600,0
02-07-2004,89.71,89.9,86.57,87.04,45.3866,21510400,0
25-06-2004,90.4,90.92,88.94,89.55,46.6955,22021500,0
18-06-2004,90.05,91.21,89.62,90.06,46.9614,22426400,0
10-06-2004,88.75,90.75,88.01,90.46,47.17,18366900,0
04-06-2004,88.09,88.64,87.3,87.56,45.6578,15611800,0
28-05-2004,87.75,89.08,86.55,88.59,46.1949,20742800,0
21-05-2004,85.3,88.88,85.15,87.13,45.4336,26694400,0
14-05-2004,87.6,88.15,85.12,86.41,45.0581,31619400,0
07-05-2004,88.13,89.75,87.2012,88.19,45.9863,25650700,0.18
30-04-2004,90.75,91.99,88.01,88.17,45.8824,26790300,0
23-04-2004,91.9,92.48,89.7,91.28,47.5008,26094200,0
16-04-2004,93.5,94.36,91.04,92.28,48.0212,31404700,0
08-04-2004,93.95,94.39,92.51,93.12,48.4583,16201400,0
02-04-2004,92.99,94.55,91.35,94.2,49.0203,25046900,0
26-03-2004,91.27,93.25,90.28,92.77,48.2762,27482700,0
19-03-2004,92.6,93.79,90.88,91.62,47.6777,27477500,0
12-03-2004,96.49,96.88,91.15,93.3,48.552,32862500,0
05-03-2004,96.5,97.6,95.56,96.45,50.1912,21755500,0
27-02-2004,97.4,97.51,95.2,96.5,50.2172,25680600,0
20-02-2004,99.99,100,97.19,97.31,50.6387,19898100,0
13-02-2004,99.31,100.31,98.41,99.71,51.8877,20479500,0
06-02-2004,99.15,100.43,98.25,98.94,51.487,31683700,0.16
30-01-2004,97.9,99.85,96.55,99.23,51.5545,30864500,0
23-01-2004,96,98.21,95.73,97.9,50.8635,25889600,0
16-01-2004,91.21,95.65,89.01,95.32,49.5231,48592000,0
09-01-2004,92,93.38,91,91.21,47.3877,28694600,0
02-01-2004,93.1,93.73,91.2,91.55,47.5644,18092000,0
26-12-2003,92.83,93.5,92.18,92.9,48.2658,11178100,0
19-12-2003,93.43,94.12,91.88,93.14,48.3905,33482600,0
12-12-2003,90.52,93.16,90.52,92.71,48.1671,30943400,0
05-12-2003,90.9,91.48,90.03,90.64,47.0916,27735300,0
28-11-2003,89.03,90.68,88.95,90.54,47.0397,15370200,0
21-11-2003,89.9,90.18,88.23,88.63,46.0473,25235500,0
14-11-2003,89.55,91.48,88.89,90.25,46.889,28880700,0
07-11-2003,89.9,90.84,87.72,88.26,45.8551,28479700,0.16
31-10-2003,88.8,90.71,88.05,89.48,46.4058,28610800,0
24-10-2003,89.35,89.4,87.53,88.42,45.8561,29376600,0
17-10-2003,93.1,94.54,88.66,89.23,46.2762,47597600,0
10-10-2003,90.74,93.6,90.4,92.67,48.0602,27727600,0
03-10-2003,89.25,91.95,87.9,90.64,47.0074,35612700,0
26-09-2003,92.24,92.24,89,89.05,46.1828,34494900,0
19-09-2003,89.7,93.47,88.39,93.28,48.3766,42039300,0
12-09-2003,88.45,89.97,86.4,88.7,46.0013,41601200,0
05-09-2003,82.4,88.29,82.3,86.95,45.0937,41027800,0
29-08-2003,82.85,83.03,81.27,82.01,42.5318,24293600,0
22-08-2003,82.05,84.72,81.9,82.97,43.0296,30615500,0
15-08-2003,80.87,82.19,80.28,81.79,42.4177,22220100,0
08-08-2003,80.75,81.36,78.73,80.88,41.9457,30290600,0.16
01-08-2003,83.67,83.7,80.05,81.27,42.0636,34886500,0
25-07-2003,83.2,83.74,81.51,83.55,43.2437,33171000,0
18-07-2003,86,87.03,82.5,83.72,43.3317,45286100,0
11-07-2003,84.8,86.75,83.47,84.89,43.9372,32242400,0
03-07-2003,83.9,84.89,81.4,83.95,43.4507,22755900,0
27-06-2003,84.79,84.79,82.09,83.42,43.1764,27829700,0
20-06-2003,83.1,85.29,82.55,84.92,43.9528,37484300,0
13-06-2003,80,84.98,79.81,82.75,42.8296,41268000,0
06-06-2003,89,89.08,79.84,80.05,41.4321,69955400,0
30-05-2003,84.51,88.7,84.51,88.04,45.5676,26786400,0
23-05-2003,88.05,88.47,84.89,85.26,44.1287,32835800,0
16-05-2003,87.55,90.4,87.1,88.99,46.0593,38800700,0
09-05-2003,87.2,88.34,85.75,87.55,45.314,35257500,0.16
02-05-2003,84.05,87.57,83.62,87.57,45.2408,39359000,0
25-04-2003,84.4,86.06,82.6,83.88,43.3345,36064700,0
17-04-2003,78.5,84.4,78.16,84.26,43.5308,42212300,0
11-04-2003,82.6,82.9,78.13,78.75,40.6842,39935800,0
04-04-2003,79.26,83.48,78.12,80.79,41.7381,46339300,0
28-03-2003,82.46,84,80.5,80.85,41.7691,42576300,0
21-03-2003,78,84.9,77.84,84.9,43.8614,58133300,0
14-03-2003,77.45,79.48,73.17,79,40.8134,48104400,0
07-03-2003,78.9,79,75.71,77.9,40.2451,32954000,0
28-02-2003,79.7,79.99,76.75,77.95,40.2709,39649300,0
21-02-2003,78.02,80.05,77.91,79.95,41.3041,26970500,0
14-02-2003,77.1,78.97,74.31,77.45,40.0126,41674400,0
07-02-2003,78.2,78.9,76.25,77.1,39.8318,37378500,0.15
31-01-2003,77.99,81.3,77.02,78.2,40.322,42173800,0
24-01-2003,81.3,81.85,78.82,78.99,40.7294,34478700,0
17-01-2003,88.31,88.95,81.18,81.3,41.9205,53450200,0
10-01-2003,81.9,88.04,81.81,87.68,45.2102,50004000,0
03-01-2003,77,81.65,75.6,81.65,42.1009,29764800,0
27-12-2002,79.75,81.5,76.61,77.36,39.8889,20460800,0
20-12-2002,79.6,81.79,78.24,79.79,41.1419,36539200,0
13-12-2002,81,82.48,78.27,80,41.2501,37355200,0
06-12-2002,88.6,89.46,81.07,82.32,42.4464,41270300,0
29-11-2002,84.63,88.11,83.52,86.92,44.8183,28402500,0
22-11-2002,80.8,85.17,77.84,84.43,43.5344,45101100,0
15-11-2002,77.59,80.99,76.7,80.01,41.2553,49429400,0
08-11-2002,81.99,83.81,77.2,77.59,40.0075,52109900,0.15
01-11-2002,75.15,80.5,74.2,80.4,41.3803,56125400,0
25-10-2002,73.65,75.9,71.75,74.56,38.3745,51727300,0
18-10-2002,61.54,74.25,61.54,74.25,38.215,72253200,0
11-10-2002,56.6,63.92,54.01,63.92,32.8983,67066500,0
04-10-2002,59.55,62,55.77,56.6,29.1309,60869200,0
27-09-2002,63.75,64.88,59.55,60.36,31.0661,59368300,0
20-09-2002,72,73.45,63.9,63.92,32.8983,59733100,0
13-09-2002,72.45,77.5,71.31,72.5,37.3143,29374700,0
06-09-2002,74.2,75,71.5,73.2,37.6746,24168200,0
30-08-2002,80.4,80.89,75.1,75.38,38.7966,31535800,0
23-08-2002,79.35,82.85,79.01,80.4,41.3803,37599000,0
16-08-2002,71.05,79.98,70.61,79.35,40.8399,42544100,0
09-08-2002,67.94,74.3,65.85,71.83,36.9695,38896400,0.15
02-08-2002,70.37,72.7,67.12,67.88,34.8609,50523500,0
26-07-2002,71.25,72.19,65.7,66.4,34.1008,64004300,0
19-07-2002,68.4,74.2,66.6,72,36.9768,59368700,0
12-07-2002,73,73.48,67.55,69.21,35.5439,50325700,0
05-07-2002,72.01,73.9,67.16,73.5,37.7471,37781700,0
28-06-2002,67.25,73.62,66.1,72,36.9768,56342200,0
21-06-2002,76.18,77.75,68.19,68.75,35.3077,51132700,0
14-06-2002,77.75,78.8,73.25,76.17,39.1183,45826900,0
07-06-2002,80.75,80.95,77,78.3,40.2122,37678900,0
31-05-2002,82.8,83.11,80.22,80.45,41.3164,21571900,0
24-05-2002,85.45,85.46,82.52,83.1,42.6774,25012600,0
17-05-2002,80.25,86.49,79.5,85.69,44.0075,37347700,0
10-05-2002,81.7,83,75.92,79.68,40.921,61363200,0.15
03-05-2002,84.71,85.23,81.11,81.78,41.9232,42862500,0
26-04-2002,88.95,89.08,84.7,84.71,43.4252,31976500,0
19-04-2002,86.5,90.03,84,89,45.6244,51860900,0
12-04-2002,87.5,89.95,83.34,85.6,43.8814,110897800,0
05-04-2002,104,104,97.25,97.25,49.8536,36348600,0
28-03-2002,105.8,106.66,102.3,104,53.3139,25371800,0
22-03-2002,107.1,108.64,104.7,105.6,54.1341,25381100,0
15-03-2002,104.35,108.85,103.6,106.79,54.7442,42307200,0
08-03-2002,103.35,107.5,103.13,105.09,53.8727,47715500,0
01-03-2002,98.45,103.1,95.99,103.02,52.8115,51947900,0
22-02-2002,101.5,101.8,95.76,98.45,50.4688,48524400,0
15-02-2002,105,109.15,101.7,102.89,52.7449,39939500,0
08-02-2002,108,108.5,102.61,104.99,53.8214,35602600,0.14
01-02-2002,109.5,110.21,101,108,55.2918,55992100,0
25-01-2002,114.25,114.26,107,109.28,55.9472,38030400,0
18-01-2002,120,120.55,112.81,114.25,58.4916,50634800,0
11-01-2002,125,126.39,120.28,120.31,61.5941,31815400,0
04-01-2002,122.75,125.6,119.8,125.6,64.3024,27402400,0
28-12-2001,122.05,123.93,121.1,122.9,62.9201,13450200,0
21-12-2001,120.15,124.7,120.15,122,62.4593,34859100,0
14-12-2001,120,123.21,119.41,121.1,61.9985,36439000,0
07-12-2001,114.8,121.98,113.21,120.4,61.6402,45132800,0
30-11-2001,115.9,116.4,111.81,115.59,59.1776,29636100,0
23-11-2001,114.7,116.8,113.05,115.35,59.0548,17282200,0
16-11-2001,113,117,112.05,114.5,58.6196,36592100,0
09-11-2001,109.95,115.56,109,114.08,58.4046,37385000,0.14
02-11-2001,110.5,111.12,106.9,109.5,55.9909,37116500,0
26-10-2001,102.65,112.1,101.9,111.16,56.8398,43172300,0
19-10-2001,99.85,106.7,99.66,102.65,52.4883,63537500,0
12-10-2001,98.03,101,94.9,100.84,51.5628,48258400,0
05-10-2001,91.72,98.88,91.34,98.02,50.1208,46507700,0
28-09-2001,91.8,96,87.49,91.72,46.8994,61809500,0
21-09-2001,93.9,96.85,89.5,90.5,46.2756,75868900,0
10-09-2001,96,97.4,95.59,96.47,49.3283,10311500,0
07-09-2001,100.15,103.13,96,96.59,49.3896,41322600,0
31-08-2001,106.99,108.2,98.86,99.95,51.1077,38331400,0
24-08-2001,104.68,107.8,101.4,106.99,54.7075,33343800,0
17-08-2001,105,106.85,103.66,104.59,53.4803,29688900,0
10-08-2001,107.25,107.37,102.7,104.95,53.6644,26622100,0.14
03-08-2001,104.9,110.09,104.76,108.18,55.2418,25049100,0
27-07-2001,105.7,106.95,102.73,104.7,53.4647,32638300,0
20-07-2001,108.53,109.38,103.03,105.7,53.9753,48299000,0
13-07-2001,106.5,109.3,101.56,108.53,55.4205,45082800,0
06-07-2001,113.5,115.4,105.81,106.5,54.3839,25362500,0
29-06-2001,113.75,116.95,111.1,113.5,57.9584,35230300,0
22-06-2001,113.98,117.25,111.36,112.87,57.6367,33926900,0
15-06-2001,116.3,118.47,113.38,113.6,58.0095,39520000,0
08-06-2001,113.25,119,112.85,116.1,59.2861,29113600,0
01-06-2001,117.35,117.59,111.64,112.89,57.6469,27279700,0
25-05-2001,117.95,119.9,117.1,117.8,60.1542,34172800,0
18-05-2001,111.2,117.68,111,117.44,59.9703,32527500,0
11-05-2001,116.2,118.9,110.96,111.81,57.0954,37758700,0.14
04-05-2001,116.4,118.95,111.2,115.86,59.0932,40113600,0
27-04-2001,114.01,116.9,111.68,116.2,59.2666,38874700,0
20-04-2001,96.2,116.4,95.2,114.83,58.5679,77541600,0
12-04-2001,98.5,101.94,93.8,96.2,49.0658,40874500,0
06-04-2001,97.45,100,90.05,97.95,49.9584,61562900,0
30-03-2001,95.25,100,93.75,96.18,49.0556,52337900,0
23-03-2001,91,94.99,87.65,93.51,47.6938,56911400,0
